Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName,TotalStepTime(minutes),EstimatedProcessingTime(minutes),new_StartTimestamp,Column1
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,12/08/2022 9:57:29,12/08/2022 11:00:14,59,Credit Memo Entry,62.74,23.07,12/08/2022 10:37:09,37%
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,12/08/2022 11:00:14,12/08/2022 12:08:35,59,Refund Customer,68.35,25.13,12/08/2022 11:43:27,37%
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,12/08/2022 12:08:35,12/08/2022 12:47:33,59,Re-issuing the invoice,38.98,14.33,12/08/2022 12:33:14,37%
"San Diego, USA",Invoice Processor,Vendor2,501.61,Adrian,1/08/2022 17:33:08,1/08/2022 23:26:38,6,Credit Memo Creation,353.49,129.96,1/08/2022 21:16:40,37%
"San Diego, USA",Invoice Processor,Vendor2,501.61,Adrian,27/07/2022 17:33:44,28/07/2022 0:39:07,6,Confirm Payment Received,425.38,156.39,27/07/2022 22:02:44,37%
"San Diego, USA",Invoice Approver,Vendor2,501.61,Jessie,29/07/2022 9:05:10,29/07/2022 19:09:39,6,Complete the Customer Memo,604.48,69.8,29/07/2022 17:59:51,12%
"San Diego, USA",Invoice Processor,Vendor2,501.61,Adrian,27/07/2022 9:54:59,27/07/2022 17:33:44,6,Invoice Entry,458.76,168.66,27/07/2022 14:45:05,37%
"San Diego, USA",Invoice Processor,Vendor2,501.61,Adrian,2/08/2022 17:15:24,2/08/2022 23:51:11,6,Re-issuing the invoice,395.79,145.51,2/08/2022 21:25:41,37%
"San Diego, USA",start,Vendor2,501.61,Adrian,27/07/2022 9:54:59,27/07/2022 9:54:59,6,start,0,0,27/07/2022 9:54:59,0%
"San Diego, USA",Invoice Approver,Vendor2,501.61,Jessie,1/08/2022 9:09:39,1/08/2022 17:33:08,6,Approve Invoice,503.49,58.14,1/08/2022 16:35:00,12%
"San Diego, USA",Invoice Processor,Vendor2,501.61,Adrian,28/07/2022 9:39:07,29/07/2022 2:05:10,6,Refund With Special Voucher,986.05,300,28/07/2022 21:05:10,30%
"San Diego, USA",Invoice Processor,Vendor2,501.61,Adrian,2/08/2022 9:26:38,2/08/2022 17:15:24,6,Fill Credit Memo,468.77,172.34,2/08/2022 14:23:04,37%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,3/08/2022 13:02:04,3/08/2022 15:19:14,60,Reject Invoice,137.17,15.84,3/08/2022 15:03:24,12%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2/08/2022 10:36:55,2/08/2022 14:16:04,60,Complete the Customer Memo,219.14,25.3,2/08/2022 13:50:46,12%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,1/08/2022 17:15:06,1/08/2022 19:35:49,60,Confirm Payment Received,140.71,51.73,1/08/2022 18:44:05,37%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,8/08/2022 11:45:23,8/08/2022 13:03:35,60,Re-issuing the invoice,78.2,28.75,8/08/2022 12:34:50,37%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,1/08/2022 15:31:28,1/08/2022 17:15:06,60,Invoice Entry,103.63,38.1,1/08/2022 16:37:00,37%
"San Francisco, USA",start,Vendor2,2306.77,Aiden,1/08/2022 15:31:28,1/08/2022 15:31:28,60,start,0,0,1/08/2022 15:31:28,0%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,4/08/2022 17:44:32,4/08/2022 21:28:49,60,Reject Invoice,224.27,25.9,4/08/2022 21:02:55,12%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,8/08/2022 10:56:34,8/08/2022 11:45:23,60,Fill Credit Memo,48.82,17.95,8/08/2022 11:27:26,37%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2/08/2022 17:20:41,2/08/2022 18:13:36,60,Refund With Standard Voucher,52.92,19.46,2/08/2022 17:54:08,37%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,5/08/2022 9:28:49,5/08/2022 10:37:45,60,Refund With Standard Voucher,68.94,25.35,5/08/2022 10:12:24,37%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,8/08/2022 9:42:58,8/08/2022 10:56:34,60,Credit Memo Creation,73.6,27.06,8/08/2022 10:29:30,37%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,3/08/2022 9:13:36,3/08/2022 13:02:04,60,Complete the Customer Memo,228.47,26.38,3/08/2022 12:35:41,12%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,4/08/2022 15:09:43,4/08/2022 17:44:32,60,Complete the Customer Memo,154.83,17.88,4/08/2022 17:26:40,12%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,4/08/2022 13:40:11,4/08/2022 15:09:43,60,Refund With Standard Voucher,89.52,32.91,4/08/2022 14:36:48,37%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,3/08/2022 16:00:56,3/08/2022 19:33:07,60,Complete the Customer Memo,212.19,24.5,3/08/2022 19:08:37,12%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2/08/2022 9:35:49,2/08/2022 10:36:55,60,Refund With Standard Voucher,61.11,22.47,2/08/2022 10:14:27,37%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,5/08/2022 15:07:11,5/08/2022 20:42:58,60,Approve Invoice,335.78,38.77,5/08/2022 20:04:11,12%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2/08/2022 14:16:04,2/08/2022 17:20:41,60,Reject Invoice,184.62,21.32,2/08/2022 16:59:22,12%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,4/08/2022 9:33:07,4/08/2022 13:40:11,60,Reject Invoice,247.07,28.53,4/08/2022 13:11:40,12%
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,3/08/2022 15:19:14,3/08/2022 16:00:56,60,Refund With Standard Voucher,41.69,15.33,3/08/2022 15:45:36,37%
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,5/08/2022 10:37:45,5/08/2022 15:07:11,60,Complete the Customer Memo,269.43,31.11,5/08/2022 14:36:04,12%
"San Diego, USA",start,Vendor5,874.91,Casey,18/07/2022 15:40:28,18/07/2022 15:40:28,61,start,0,0,18/07/2022 15:40:28,0%
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,18/07/2022 15:40:28,19/07/2022 0:14:51,61,Invoice Entry,514.38,189.11,18/07/2022 21:05:44,37%
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,20/07/2022 9:14:57,20/07/2022 15:43:15,61,Credit Memo Entry,388.31,142.76,20/07/2022 13:20:30,37%
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,21/07/2022 9:17:21,21/07/2022 16:15:38,61,Re-issuing the invoice,418.28,153.78,21/07/2022 13:41:51,37%
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,20/07/2022 15:43:15,20/07/2022 22:17:21,61,Refund Customer,394.09,144.88,20/07/2022 19:52:28,37%
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,19/07/2022 9:14:51,19/07/2022 18:14:57,61,Check Customer Payment,540.1,198.56,19/07/2022 14:56:23,37%
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,19/08/2022 10:58:28,19/08/2022 12:22:57,62,Check Customer Payment,84.48,31.06,19/08/2022 11:51:54,37%
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,19/08/2022 15:25:51,19/08/2022 16:42:27,62,Re-issuing the invoice,76.61,28.17,19/08/2022 16:14:17,37%
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,19/08/2022 9:08:33,19/08/2022 10:58:28,62,Invoice Entry,109.93,40.42,19/08/2022 10:18:03,37%
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,19/08/2022 13:22:59,19/08/2022 15:25:51,62,Refund Customer,122.86,45.17,19/08/2022 14:40:40,37%
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,19/08/2022 12:22:57,19/08/2022 13:22:59,62,Credit Memo Entry,60.03,22.07,19/08/2022 13:00:55,37%
"San Francisco, USA",start,Vendor2,2116.07,Aiden,19/08/2022 9:08:33,19/08/2022 9:08:33,62,start,0,0,19/08/2022 9:08:33,0%
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,19/08/2022 16:55:11,19/08/2022 19:10:04,63,Invoice Entry,134.89,49.59,19/08/2022 18:20:29,37%
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,22/08/2022 9:10:04,22/08/2022 10:47:57,63,Check Customer Payment,97.88,35.98,22/08/2022 10:11:58,37%
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,22/08/2022 14:11:10,22/08/2022 15:08:22,63,Re-issuing the invoice,57.21,21.03,22/08/2022 14:47:21,37%
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,22/08/2022 10:47:57,22/08/2022 12:04:08,63,Credit Memo Entry,76.18,28.01,22/08/2022 11:36:07,37%
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,22/08/2022 12:04:08,22/08/2022 14:11:10,63,Refund Customer,127.03,46.7,22/08/2022 13:24:28,37%
"San Francisco, USA",start,Vendor2,1994.78,Aiden,19/08/2022 16:55:11,19/08/2022 16:55:11,63,start,0,0,19/08/2022 16:55:11,0%
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2/08/2022 14:12:36,2/08/2022 15:39:10,64,Credit Memo Creation,86.56,31.82,2/08/2022 15:07:21,37%
"San Francisco, USA",Invoice Approver,Vendor2,2716.17,Jackie,2/08/2022 9:13:32,2/08/2022 14:12:36,64,Approve Invoice,299.07,34.53,2/08/2022 13:38:04,12%
"San Francisco, USA",Invoice Approver,Vendor2,2716.17,Jackie,1/08/2022 17:45:17,1/08/2022 21:13:32,64,Complete the Customer Memo,208.25,24.05,1/08/2022 20:49:29,12%
"San Francisco, USA",start,Vendor2,2716.17,Aiden,1/08/2022 12:14:27,1/08/2022 12:14:27,64,start,0,0,1/08/2022 12:14:27,0%
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,1/08/2022 16:11:20,1/08/2022 17:45:17,64,Refund With Standard Voucher,93.95,34.54,1/08/2022 17:10:45,37%
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,1/08/2022 14:13:46,1/08/2022 16:11:20,64,Confirm Payment Received,117.56,43.22,1/08/2022 15:28:07,37%
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2/08/2022 17:07:25,2/08/2022 17:46:42,64,Re-issuing the invoice,39.28,14.44,2/08/2022 17:32:15,37%
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2/08/2022 15:39:10,2/08/2022 17:07:25,64,Fill Credit Memo,88.25,32.44,2/08/2022 16:34:58,37%
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,1/08/2022 12:14:27,1/08/2022 14:13:46,64,Invoice Entry,119.33,43.87,1/08/2022 13:29:54,37%
"Seattle, USA",start,Vendor1,1133.64,Riley,20/07/2022 14:29:30,20/07/2022 14:29:30,65,start,0,0,20/07/2022 14:29:30,0%
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,20/07/2022 17:12:44,20/07/2022 18:21:56,65,Refund Customer,69.21,25.44,20/07/2022 17:56:30,37%
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,20/07/2022 14:29:30,20/07/2022 15:51:50,65,Invoice Entry,82.33,30.27,20/07/2022 15:21:34,37%
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,20/07/2022 15:51:50,20/07/2022 16:35:41,65,Check Customer Payment,43.85,16.12,20/07/2022 16:19:34,37%
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,21/07/2022 9:21:56,21/07/2022 10:01:58,65,Re-issuing the invoice,40.03,14.72,21/07/2022 9:47:15,37%
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,20/07/2022 16:35:41,20/07/2022 17:12:44,65,Credit Memo Entry,37.05,13.62,20/07/2022 16:59:07,37%
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,28/07/2022 9:11:50,28/07/2022 16:18:43,66,Refund Customer,426.89,156.94,28/07/2022 13:41:47,37%
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,27/07/2022 9:56:40,27/07/2022 16:12:05,66,Check Customer Payment,375.42,138.02,27/07/2022 13:54:04,37%
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,26/07/2022 14:37:04,26/07/2022 21:56:40,66,Invoice Entry,439.6,161.62,26/07/2022 19:15:03,37%
"San Diego, USA",start,Vendor2,260.77,Casey,26/07/2022 14:37:04,26/07/2022 14:37:04,66,start,0,0,26/07/2022 14:37:04,0%
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,27/07/2022 16:12:05,28/07/2022 1:11:50,66,Credit Memo Entry,539.74,198.43,27/07/2022 21:53:24,37%
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,28/07/2022 16:18:43,28/07/2022 23:00:21,66,Re-issuing the invoice,401.63,147.66,28/07/2022 20:32:41,37%
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,27/07/2022 12:47:54,27/07/2022 13:59:57,67,Refund With Standard Voucher,72.05,26.49,27/07/2022 13:33:28,37%
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,29/07/2022 10:47:33,29/07/2022 11:33:31,67,Fill Credit Memo,45.96,16.9,29/07/2022 11:16:37,37%
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,29/07/2022 11:33:31,29/07/2022 12:35:26,67,Re-issuing the invoice,61.91,22.76,29/07/2022 12:12:40,37%
"San Francisco, USA",start,Vendor3,3161.8,Aiden,27/07/2022 9:00:20,27/07/2022 9:00:20,67,start,0,0,27/07/2022 9:00:20,0%
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,28/07/2022 11:46:53,28/07/2022 15:24:47,67,Complete the Customer Memo,217.9,25.16,28/07/2022 14:59:37,12%
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,28/07/2022 15:24:47,28/07/2022 20:09:35,67,Approve Invoice,284.81,32.89,28/07/2022 19:36:42,12%
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,29/07/2022 9:09:35,29/07/2022 10:47:33,67,Credit Memo Creation,97.97,36.02,29/07/2022 10:11:32,37%
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,27/07/2022 13:59:57,27/07/2022 18:10:29,67,Complete the Customer Memo,250.53,28.93,27/07/2022 17:41:33,12%
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,28/07/2022 9:10:29,28/07/2022 10:18:27,67,Reject Invoice,67.96,7.85,28/07/2022 10:10:36,12%
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,28/07/2022 10:18:27,28/07/2022 11:46:53,67,Refund With Standard Voucher,88.43,32.51,28/07/2022 11:14:22,37%
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,27/07/2022 10:35:21,27/07/2022 12:47:54,67,Confirm Payment Received,132.55,48.73,27/07/2022 11:59:11,37%
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,27/07/2022 9:00:20,27/07/2022 10:35:21,67,Invoice Entry,95.03,34.94,27/07/2022 10:00:25,37%
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,15/08/2022 14:29:12,15/08/2022 19:31:10,68,Complete the Customer Memo,301.97,34.87,15/08/2022 18:56:18,12%
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,17/08/2022 9:11:25,17/08/2022 10:59:28,68,Credit Memo Creation,108.04,39.72,17/08/2022 10:19:45,37%
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,16/08/2022 9:31:10,16/08/2022 12:08:39,68,Reject Invoice,157.48,18.18,16/08/2022 11:50:28,12%
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,16/08/2022 12:08:39,16/08/2022 13:17:15,68,Refund With Standard Voucher,68.59,25.22,16/08/2022 12:52:01,37%
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,16/08/2022 13:17:15,16/08/2022 15:40:20,68,Complete the Customer Memo,143.09,16.52,16/08/2022 15:23:49,12%
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,16/08/2022 15:40:20,16/08/2022 20:11:25,68,Approve Invoice,271.09,31.3,16/08/2022 19:40:07,12%
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,15/08/2022 10:25:17,15/08/2022 11:35:34,68,Invoice Entry,70.28,25.84,15/08/2022 11:09:43,37%
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,17/08/2022 10:59:28,17/08/2022 13:02:15,68,Fill Credit Memo,122.79,45.14,17/08/2022 12:17:07,37%
"San Francisco, USA",start,Vendor2,2112.22,Aiden,15/08/2022 10:25:17,15/08/2022 10:25:17,68,start,0,0,15/08/2022 10:25:17,0%
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,17/08/2022 13:02:15,17/08/2022 14:45:15,68,Re-issuing the invoice,103,37.87,17/08/2022 14:07:23,37%
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,15/08/2022 11:35:34,15/08/2022 13:41:55,68,Confirm Payment Received,126.36,46.46,15/08/2022 12:55:28,37%
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,15/08/2022 13:41:55,15/08/2022 14:29:12,68,Refund With Standard Voucher,47.28,17.38,15/08/2022 14:11:49,37%
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,15/07/2022 17:19:02,15/07/2022 19:08:25,69,Re-issuing the invoice,109.39,40.22,15/07/2022 18:28:12,37%
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,15/07/2022 11:26:04,15/07/2022 13:09:05,69,Check Customer Payment,103.02,37.87,15/07/2022 12:31:13,37%
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,15/07/2022 9:49:44,15/07/2022 11:26:04,69,Invoice Entry,96.33,35.42,15/07/2022 10:50:39,37%
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,15/07/2022 13:09:05,15/07/2022 15:22:24,69,Credit Memo Entry,133.32,49.01,15/07/2022 14:33:24,37%
"San Francisco, USA",start,Vendor2,1429.15,Aiden,15/07/2022 9:49:44,15/07/2022 9:49:44,69,start,0,0,15/07/2022 9:49:44,0%
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,15/07/2022 15:22:24,15/07/2022 17:19:02,69,Refund Customer,116.63,42.88,15/07/2022 16:36:09,37%
"Seattle, USA",start,Vendor1,1489.96,Riley,28/07/2022 15:11:07,28/07/2022 15:11:07,7,start,0,0,28/07/2022 15:11:07,0%
"Seattle, USA",Invoice Processor,Vendor1,1489.96,Riley,28/07/2022 16:11:25,28/07/2022 17:09:57,7,Check Customer Payment,58.52,21.51,28/07/2022 16:48:26,37%
"Seattle, USA",Invoice Processor,Vendor1,1489.96,Riley,28/07/2022 17:09:57,28/07/2022 18:38:28,7,Credit Memo Entry,88.53,32.55,28/07/2022 18:05:55,37%
"Seattle, USA",Invoice Processor,Vendor1,1489.96,Riley,28/07/2022 15:11:07,28/07/2022 16:11:25,7,Invoice Entry,60.31,22.17,28/07/2022 15:49:15,37%
"Seattle, USA",Invoice Processor,Vendor1,1489.96,Riley,29/07/2022 10:22:08,29/07/2022 10:56:44,7,Re-issuing the invoice,34.6,12.72,29/07/2022 10:44:01,37%
"Seattle, USA",Invoice Processor,Vendor1,1489.96,Riley,29/07/2022 9:38:28,29/07/2022 10:22:08,7,Refund Customer,43.66,16.05,29/07/2022 10:06:05,37%
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,28/07/2022 14:02:34,28/07/2022 14:37:37,70,Re-issuing the invoice,35.06,12.89,28/07/2022 14:24:44,37%
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,28/07/2022 13:02:16,28/07/2022 14:02:34,70,Refund Customer,60.3,22.17,28/07/2022 13:40:24,37%
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,28/07/2022 12:14:19,28/07/2022 13:02:16,70,Credit Memo Entry,47.95,17.63,28/07/2022 12:44:38,37%
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,28/07/2022 10:47:49,28/07/2022 12:14:19,70,Check Customer Payment,86.5,31.8,28/07/2022 11:42:31,37%
"Seattle, USA",start,Vendor2,1430.11,Riley,28/07/2022 9:28:12,28/07/2022 9:28:12,70,start,0,0,28/07/2022 9:28:12,0%
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,28/07/2022 9:28:12,28/07/2022 10:47:49,70,Invoice Entry,79.61,29.27,28/07/2022 10:18:33,37%
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,19/07/2022 15:11:10,19/07/2022 16:46:01,71,Re-issuing the invoice,94.85,34.87,19/07/2022 16:11:09,37%
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,19/07/2022 14:16:16,19/07/2022 15:11:10,71,Fill Credit Memo,54.91,20.19,19/07/2022 14:50:59,37%
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,19/07/2022 12:17:25,19/07/2022 14:16:16,71,Credit Memo Creation,118.84,43.69,19/07/2022 13:32:34,37%
"San Francisco, USA",Invoice Approver,Vendor2,2623.11,Jackie,18/07/2022 15:50:01,18/07/2022 20:04:38,71,Complete the Customer Memo,254.62,29.4,18/07/2022 19:35:14,12%
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,18/07/2022 14:40:24,18/07/2022 15:50:01,71,Refund With Standard Voucher,69.62,25.6,18/07/2022 15:24:25,37%
"San Francisco, USA",Invoice Approver,Vendor2,2623.11,Jackie,19/07/2022 9:04:38,19/07/2022 12:17:25,71,Approve Invoice,192.79,22.26,19/07/2022 11:55:10,12%
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,18/07/2022 9:45:33,18/07/2022 12:01:30,71,Invoice Entry,135.94,49.98,18/07/2022 11:11:31,37%
"San Francisco, USA",start,Vendor2,2623.11,Aiden,18/07/2022 9:45:33,18/07/2022 9:45:33,71,start,0,0,18/07/2022 9:45:33,0%
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,18/07/2022 12:01:30,18/07/2022 14:40:24,71,Confirm Payment Received,158.9,58.42,18/07/2022 13:41:58,37%
"San Francisco, USA",start,Vendor3,2770.97,Aiden,14/07/2022 10:19:51,14/07/2022 10:19:51,72,start,0,0,14/07/2022 10:19:51,0%
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,14/07/2022 17:16:26,14/07/2022 17:48:02,72,Re-issuing the invoice,31.6,11.62,14/07/2022 17:36:25,37%
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,14/07/2022 10:19:51,14/07/2022 12:39:00,72,Invoice Entry,139.16,51.16,14/07/2022 11:47:51,37%
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,14/07/2022 12:39:00,14/07/2022 14:04:41,72,Check Customer Payment,85.68,31.5,14/07/2022 13:33:11,37%
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,14/07/2022 14:04:41,14/07/2022 14:55:45,72,Credit Memo Entry,51.07,18.78,14/07/2022 14:36:58,37%
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,14/07/2022 14:55:45,14/07/2022 17:16:26,72,Refund Customer,140.68,51.72,14/07/2022 16:24:43,37%
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,18/08/2022 11:58:25,18/08/2022 12:40:20,73,Credit Memo Entry,41.91,15.41,18/08/2022 12:24:55,37%
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,18/08/2022 12:40:20,18/08/2022 13:35:02,73,Refund Customer,54.71,20.11,18/08/2022 13:14:56,37%
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,18/08/2022 13:35:02,18/08/2022 14:28:07,73,Re-issuing the invoice,53.07,19.51,18/08/2022 14:08:36,37%
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,18/08/2022 10:56:56,18/08/2022 11:58:25,73,Check Customer Payment,61.49,22.61,18/08/2022 11:35:49,37%
"Seattle, USA",Invoice Processor,Vendor4,508.48,Riley,18/08/2022 9:43:15,18/08/2022 10:56:56,73,Invoice Entry,73.68,27.09,18/08/2022 10:29:50,37%
"Seattle, USA",start,Vendor4,508.48,Riley,18/08/2022 9:43:15,18/08/2022 9:43:15,73,start,0,0,18/08/2022 9:43:15,0%
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,28/07/2022 16:31:15,28/07/2022 23:55:54,74,Invoice Entry,444.65,163.47,28/07/2022 21:12:25,37%
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,1/08/2022 9:11:49,1/08/2022 17:27:50,74,Refund Customer,496.02,182.36,1/08/2022 14:25:28,37%
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,1/08/2022 17:27:50,1/08/2022 22:47:14,74,Re-issuing the invoice,319.4,117.43,1/08/2022 20:49:48,37%
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,29/07/2022 16:02:06,29/07/2022 22:11:49,74,Credit Memo Entry,369.71,135.92,29/07/2022 19:55:54,37%
"San Diego, USA",start,Vendor5,1006.49,Abbie,28/07/2022 16:31:15,28/07/2022 16:31:15,74,start,0,0,28/07/2022 16:31:15,0%
"San Diego, USA",Invoice Processor,Vendor5,1006.49,Abbie,29/07/2022 9:55:54,29/07/2022 16:02:06,74,Check Customer Payment,366.21,134.63,29/07/2022 13:47:28,37%
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,8/08/2022 9:09:10,8/08/2022 10:04:51,75,Credit Memo Creation,55.68,20.47,8/08/2022 9:44:23,37%
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,5/08/2022 12:12:24,5/08/2022 13:43:16,75,Confirm Payment Received,90.87,33.41,5/08/2022 13:09:51,37%
"Seattle, USA",start,Vendor1,810.82,Riley,5/08/2022 10:40:09,5/08/2022 10:40:09,75,start,0,0,5/08/2022 10:40:09,0%
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,8/08/2022 10:04:51,8/08/2022 10:50:40,75,Fill Credit Memo,45.81,16.84,8/08/2022 10:33:49,37%
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,5/08/2022 13:43:16,5/08/2022 14:33:32,75,Refund With Standard Voucher,50.27,18.48,5/08/2022 14:15:03,37%
"Seattle, USA",Invoice Approver,Vendor1,810.82,Addison,5/08/2022 14:33:32,5/08/2022 17:50:36,75,Complete the Customer Memo,197.06,22.76,5/08/2022 17:27:50,12%
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,8/08/2022 10:50:40,8/08/2022 11:02:36,75,Re-issuing the invoice,11.93,4.39,8/08/2022 10:58:12,37%
"Seattle, USA",Invoice Processor,Vendor1,810.82,Riley,5/08/2022 10:40:09,5/08/2022 12:12:24,75,Invoice Entry,92.25,33.92,5/08/2022 11:38:28,37%
"Seattle, USA",Invoice Approver,Vendor1,810.82,Addison,5/08/2022 17:50:36,5/08/2022 21:09:10,75,Approve Invoice,198.58,22.93,5/08/2022 20:46:15,12%
